system_id,query_id,graded_nDCG@10,MRR@10_rel2,pooled_Recall@10_rel2,HitRate@5_rel2,Judged@5,Judged@10,Judged@20,Judged@30,Wrong-Dialect@5,Wrong-Version@5,Unknown-Version@5,Unresolved-Current@5
hybrid_rrf_frozen_control_v1,DEV0180,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0181,0.61453039981244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0182,0.5844153148080933,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0183,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_frozen_control_v1,DEV0185,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0186,0.5053278357600547,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.2,0.0
hybrid_rrf_frozen_control_v1,DEV0187,0.3113803709323931,0.2,0.75,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0188,0.05678321597055935,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0
hybrid_rrf_frozen_control_v1,DEV0189,0.14810444518925672,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0190,0.5348770935150564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.2,0.2
hybrid_rrf_frozen_control_v1,DEV0191,0.36434997515621775,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0192,0.5805312878184382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0193,0.11110159443698248,0.1,0.5,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0194,0.5469462795629162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0195,0.7260062664908333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0196,0.38205506679646883,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0197,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_frozen_control_v1,DEV0198,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_frozen_control_v1,DEV0199,0.4568625914789285,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
hybrid_rrf_frozen_control_v1,DEV0200,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0201,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0202,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0204,0.30243748379838603,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0205,0.7042951919456045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0206,0.7337495705923308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0207,0.5598980768786559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0208,0.2479825875759526,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0209,0.6909032516569064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0210,0.39358515110118686,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0211,0.6362719821013039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0212,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0213,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0214,0.4655121707617587,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0215,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0216,0.15282202671858752,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0217,0.5094067557286251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0218,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0219,0.5504083718672256,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0220,0.3436961952391225,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0221,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0222,0.5776125610947863,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0223,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0224,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0225,0.25725729545299547,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0226,0.7878483464942911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0227,0.47685328247565534,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0228,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0229,0.6062493248765826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0230,0.5489044210487404,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0231,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0232,0.05911963004335771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0233,0.3550767554385087,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0234,0.16223682812281054,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0235,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0236,0.5348770935150564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0237,0.24249682153453903,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0238,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0239,0.17087699859696892,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0240,0.28568520855475776,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0241,0.13252641783286837,0.1,1.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0242,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0243,0.22923304007788128,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0244,0.20789087159033523,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0245,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0246,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0247,0.43758741189129674,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0248,0.4420819176921349,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0249,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_frozen_control_v1,DEV0250,0.16330891279672524,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0003,0.17549260403174352,0.125,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0004,0.17189579827786852,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0005,0.32029030723026236,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0006,0.13084731762486884,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0007,0.4347914843359621,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0008,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0009,0.2758157734230447,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0010,0.11110159443698248,0.1,0.5,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0011,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0012,0.5361427769492828,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0013,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0014,0.5039082691907902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0015,0.8262346571285599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0016,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0018,0.20776993017831455,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0019,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0020,0.4822303538145628,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0021,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0022,0.6483688172670462,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0023,0.6091501219719047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0024,0.22923304007788128,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0025,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0027,0.5094067557286251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0028,0.47965506954306864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0029,0.16330891279672524,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0030,0.35027262011347177,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0031,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0032,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0033,0.11570038775608932,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0034,0.3402005665464099,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0035,0.17735889013007314,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0036,0.29821342553524666,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0037,0.7149131547210789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0038,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0039,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0040,0.2778283092895777,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0041,0.7451107937367463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0042,0.3872540324978083,0.1111111111111111,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0043,0.7958830702855284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0044,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0045,0.3724572477009501,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0046,0.16552983252263884,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0047,0.4462136051576679,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0048,0.04563588375858239,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0049,0.09848418277380512,0.1,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0050,0.6764072720036702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0051,0.4780917754358909,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0052,0.7386266690451878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0053,0.7915920062449135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0054,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0055,0.3134225951054269,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0056,0.31907920948958124,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0057,0.09788198513824792,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0058,0.35070931032784275,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0059,0.10537697983843758,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0060,0.054436304265575074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0061,0.16223682812281054,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0062,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0063,0.6424397566048504,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0064,0.87512026917823,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0065,0.6638790550231813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0066,0.22307435017342467,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0067,0.05911963004335771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0068,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0069,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0070,0.6755452776787434,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0071,0.046004014040457224,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0072,0.7146618311119762,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0073,0.6820218010517335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0074,0.6336011675129996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0075,0.03845811753817279,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0076,0.34837952101690506,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0077,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0078,0.3733766885377822,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0079,0.41235173674195585,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0080,0.05911963004335771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0081,0.26502377416785217,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0082,0.4513912512080148,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0083,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0084,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0085,0.11570038775608932,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0086,0.6566306323129871,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0087,0.5053564633872558,0.125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0088,0.5979998933214995,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0089,0.8401851084845681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0090,0.7451107937367463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0091,0.8373458841930613,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0092,0.5061450999633262,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0093,0.3703909059701827,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0094,0.0551766108408796,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0095,0.7144258928632392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0096,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0097,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0098,0.3846327888273884,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0099,0.667261327133277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0100,0.7205885969704299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0101,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0102,0.3026286548261086,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0103,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0104,0.15282202671858752,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0105,0.19432212913703137,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0106,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0107,0.5442137118571473,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
